file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\StringUtilsStripTest.java,org.apache.commons.lang3.StringUtilsStripTest,testStripAccentsKorean/0,false,65,2,0,0,0,1,2,4,0,1,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,9,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\StringUtilsStripTest.java,org.apache.commons.lang3.StringUtilsStripTest,testStripAccentsUWithBar/0,false,113,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\StringUtilsStripTest.java,org.apache.commons.lang3.StringUtilsStripTest,testStripEndStringString/0,false,139,1,0,0,0,1,3,22,0,0,0,3,0,0,0,0,0,0,41,0,0,2,0,0,0,0,8,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\StringUtilsStripTest.java,org.apache.commons.lang3.StringUtilsStripTest,testStripStartStringString/0,false,171,1,0,0,0,1,3,22,0,0,0,3,0,0,0,0,0,0,41,0,0,2,0,0,0,0,8,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\StringUtilsStripTest.java,org.apache.commons.lang3.StringUtilsStripTest,testStripToEmptyString/0,false,245,1,0,0,0,1,2,8,0,0,0,2,0,0,0,0,0,0,8,0,0,1,0,0,0,0,10,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\StringUtilsStripTest.java,org.apache.commons.lang3.StringUtilsStripTest,testStripToNullString/0,false,256,1,0,0,0,1,3,8,0,0,0,3,0,0,0,0,0,0,4,0,0,1,0,0,0,0,10,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\StringUtilsStripTest.java,org.apache.commons.lang3.StringUtilsStripTest,testStripAccentsSymbolMath/0,false,75,1,0,0,0,1,2,13,0,2,0,2,0,0,0,0,0,0,10,0,2,0,0,0,0,0,26,0,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\StringUtilsStripTest.java,org.apache.commons.lang3.StringUtilsStripTest,testStripAll/0,false,118,1,0,0,0,1,3,14,0,4,0,3,0,0,0,0,0,0,9,0,4,6,0,0,0,0,14,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\StringUtilsStripTest.java,org.apache.commons.lang3.StringUtilsStripTest,testStripAccentsIWithBar/0,false,59,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\StringUtilsStripTest.java,org.apache.commons.lang3.StringUtilsStripTest,testStripAccentsUnicodeVulgarFractions/0,false,103,1,0,0,0,1,2,5,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\StringUtilsStripTest.java,org.apache.commons.lang3.StringUtilsStripTest,testStripStringString/0,false,213,1,0,0,0,1,3,22,0,0,0,3,0,0,0,0,0,0,41,0,0,1,0,0,0,0,7,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\StringUtilsStripTest.java,org.apache.commons.lang3.StringUtilsStripTest,testStripString/0,false,203,1,0,0,0,1,3,7,0,0,0,3,0,0,0,0,0,0,6,0,0,1,0,0,0,0,8,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\StringUtilsStripTest.java,org.apache.commons.lang3.StringUtilsStripTest,testStripAccentsTWithStroke/0,false,95,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\StringUtilsStripTest.java,org.apache.commons.lang3.StringUtilsStripTest,testStripAccents/0,false,33,1,0,0,0,1,3,16,0,2,0,3,0,0,0,0,0,0,34,0,2,3,0,0,0,0,28,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\concurrent\EventCountCircuitBreaker.java,org.apache.commons.lang3.concurrent.EventCountCircuitBreaker$CheckIntervalData,"CheckIntervalData/2[int,long]",true,203,0,6,6,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18,0,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\concurrent\EventCountCircuitBreaker.java,org.apache.commons.lang3.concurrent.EventCountCircuitBreaker$CheckIntervalData,increment/1[int],false,233,1,4,1,3,2,2,3,1,0,1,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0,22,1,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\concurrent\EventCountCircuitBreaker.java,org.apache.commons.lang3.concurrent.EventCountCircuitBreaker$CheckIntervalData,getEventCount/0,false,222,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\concurrent\EventCountCircuitBreaker.java,org.apache.commons.lang3.concurrent.EventCountCircuitBreaker$CheckIntervalData,getCheckIntervalStart/0,false,213,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\function\PredicatesTest.java,org.apache.commons.lang3.function.PredicatesTest,testFalsePredicate/0,false,34,1,0,0,0,1,4,7,0,1,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\function\PredicatesTest.java,org.apache.commons.lang3.function.PredicatesTest,testTruePredicate/0,false,43,1,0,0,0,1,4,7,0,1,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testFormatTimeWithMessage/0,false,170,2,0,0,0,1,3,5,0,2,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,16,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testSplitWithLabelGetStopInstant/0,false,441,2,0,0,0,1,5,6,0,1,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testRun/0,false,331,2,0,0,0,3,12,29,0,4,0,12,0,0,0,0,0,0,1,5,4,0,1,0,0,3,18,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testToSplitString/0,false,538,3,1,0,1,1,6,7,0,2,0,6,1,1,0,0,0,0,1,0,2,0,0,0,0,0,29,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,"set/2[org.apache.commons.lang3.time.StopWatch,long]",false,72,2,2,2,0,2,5,14,2,2,2,5,0,0,0,0,1,0,3,1,2,1,1,0,0,0,13,2,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testGetTime/0,false,277,3,1,0,1,3,6,10,0,2,0,6,1,1,0,0,0,0,2,4,2,2,0,0,0,2,24,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testToStringWithMessage/0,false,567,3,1,0,1,1,8,9,0,2,0,8,1,1,0,0,0,0,2,1,2,1,0,0,0,0,38,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testLang315/0,false,305,3,1,0,1,1,7,13,0,5,0,7,1,1,0,0,0,0,0,0,5,0,0,0,0,0,25,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testGetSplits/1[org.apache.commons.lang3.time.StopWatch],false,233,1,1,1,0,1,7,7,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,2,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testSimple/0,false,362,3,1,0,1,2,9,14,0,4,0,9,1,1,0,0,0,0,1,2,4,1,0,0,0,1,25,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testGetStartTime/0,false,257,2,0,0,0,2,6,10,0,2,0,6,0,0,0,0,0,0,3,0,2,0,0,0,0,0,19,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,sleepPlus1/1[java.time.Duration],false,92,0,12,12,0,1,2,3,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,2,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testGetDuration/0,false,204,3,1,0,1,2,8,10,0,2,0,8,1,1,0,0,0,0,1,1,2,1,0,0,0,1,24,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testToString/0,false,557,3,1,0,1,1,6,7,0,2,0,6,1,1,0,0,0,0,1,0,2,0,0,0,0,0,28,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testGetSplitDuration/0,false,216,3,1,0,1,1,6,6,0,1,0,6,1,1,0,0,0,0,0,2,1,0,0,0,0,0,10,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testGet/0,false,177,2,0,0,0,3,11,25,2,4,0,11,0,0,0,0,0,0,1,5,4,0,1,0,0,3,18,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testGetWithTimeUnit/0,false,289,3,1,0,1,1,4,7,0,1,0,4,1,2,0,0,0,0,0,8,1,1,0,0,0,0,12,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testGetStartInstant/0,false,242,2,0,0,0,2,8,10,0,2,0,8,0,0,0,0,0,0,2,1,2,0,0,0,0,0,19,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testMessage/0,false,320,2,0,0,0,1,10,9,0,1,0,10,0,0,0,0,0,0,2,0,1,0,0,0,0,0,14,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testFormatSplitTimeWithMessage/0,false,151,2,0,0,0,1,7,9,0,2,0,7,0,0,0,0,0,0,2,0,2,0,0,0,0,0,31,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testFormatTime/0,false,162,2,0,0,0,1,5,6,0,2,0,5,0,0,0,0,0,0,1,0,2,0,0,0,0,0,22,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testBooleanStates/0,false,118,2,0,0,0,1,8,18,0,1,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testStopTimeSimple/0,false,469,3,1,0,1,2,7,10,0,4,0,7,1,1,0,0,0,0,0,0,4,0,0,0,0,0,27,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,throwIOException/0,false,578,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testToSplitStringWithMessage/0,false,547,3,1,0,1,1,6,8,0,2,0,6,1,1,0,0,0,0,1,1,2,1,0,0,0,0,38,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testGetSplits/0,false,225,3,1,0,1,1,7,7,0,1,0,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testSplitsWithStringLabels/0,false,411,3,0,0,0,4,13,22,0,5,0,13,0,0,0,0,0,0,3,11,5,0,0,0,0,0,17,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testSplitGetStopInstant/0,false,403,2,0,0,0,1,5,6,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testSplit/0,false,378,3,1,0,1,7,15,23,0,8,0,15,1,1,0,0,0,0,3,3,8,3,0,0,0,2,32,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testStatic/0,false,449,2,0,0,0,1,3,4,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testSuspend/0,false,482,3,1,0,1,12,21,38,0,18,0,21,1,1,0,0,0,0,12,6,18,3,0,0,0,12,34,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testGetStopTime/0,false,271,2,0,0,0,1,3,4,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,createMockStopWatch/1[long],false,66,2,2,1,1,1,3,5,1,1,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testBadStates/0,false,100,2,0,0,0,1,3,16,0,1,0,3,0,0,0,0,0,0,11,0,1,0,0,0,0,0,35,0,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testStopInstantSimple/0,false,455,3,1,0,1,2,9,11,0,4,0,9,1,1,0,0,0,0,0,0,4,0,0,0,0,0,28,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,org.apache.commons.lang3.time.StopWatchTest,testFormatSplitTime/0,false,141,2,0,0,0,1,7,8,0,2,0,7,0,0,0,0,0,0,1,0,2,0,0,0,0,0,29,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\EqualsBuilderTest.java,org.apache.commons.lang3.builder.EqualsBuilderTest$TestRecursiveCycleObject,TestRecursiveCycleObject/1[int],true,239,0,2,2,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\EqualsBuilderTest.java,org.apache.commons.lang3.builder.EqualsBuilderTest$TestRecursiveCycleObject,getN/0,false,253,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\EqualsBuilderTest.java,org.apache.commons.lang3.builder.EqualsBuilderTest$TestRecursiveCycleObject,"TestRecursiveCycleObject/2[org.apache.commons.lang3.builder.EqualsBuilderTest.TestRecursiveCycleObject,int]",true,244,1,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\EqualsBuilderTest.java,org.apache.commons.lang3.builder.EqualsBuilderTest$TestRecursiveCycleObject,getCycle/0,false,249,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\EqualsBuilderTest.java,org.apache.commons.lang3.builder.EqualsBuilderTest$TestRecursiveCycleObject,setCycle/1[org.apache.commons.lang3.builder.EqualsBuilderTest.TestRecursiveCycleObject],false,257,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\AnnotationUtilsTest.java,org.apache.commons.lang3.AnnotationUtilsTest,setup/0,false,400,1,0,0,0,1,2,6,0,0,0,2,0,0,0,0,0,0,4,0,4,0,0,0,0,0,8,1,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\AnnotationUtilsTest.java,org.apache.commons.lang3.AnnotationUtilsTest,testHashCode/0,false,462,2,0,0,0,1,7,11,0,3,0,7,0,0,0,0,0,0,1,1,3,0,1,0,0,1,15,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\AnnotationUtilsTest.java,org.apache.commons.lang3.AnnotationUtilsTest,testBothArgsNull/0,false,414,2,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\AnnotationUtilsTest.java,org.apache.commons.lang3.AnnotationUtilsTest,testGeneratedAnnotationEquivalentToRealAnnotation/0,false,425,3,0,0,0,7,17,29,4,7,0,17,0,0,0,4,0,0,5,5,4,0,3,0,0,2,23,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\AnnotationUtilsTest.java,org.apache.commons.lang3.AnnotationUtilsTest,testAnnotationsOfDifferingTypes/0,false,408,4,1,0,1,1,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\AnnotationUtilsTest.java,org.apache.commons.lang3.AnnotationUtilsTest,testNonEquivalentAnnotationsOfSameType/0,false,490,3,1,0,1,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\AnnotationUtilsTest.java,org.apache.commons.lang3.AnnotationUtilsTest,testIsValidAnnotationMemberType/0,false,474,5,1,0,1,3,5,10,0,0,0,5,0,0,2,0,0,0,0,2,0,0,1,0,0,0,10,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\AnnotationUtilsTest.java,org.apache.commons.lang3.AnnotationUtilsTest,testEquivalence/0,false,419,3,1,0,1,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\AnnotationUtilsTest.java,org.apache.commons.lang3.AnnotationUtilsTest,testOneArgNull/0,false,496,3,1,0,1,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\AnnotationUtilsTest.java,org.apache.commons.lang3.AnnotationUtilsTest,testSameInstance/0,false,502,3,1,0,1,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\AnnotationUtilsTest.java,org.apache.commons.lang3.AnnotationUtilsTest,testToString/0,false,508,3,0,0,0,1,10,12,0,2,0,10,0,0,0,0,0,0,6,2,2,0,1,0,0,1,16,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\CompareToBuilderTest.java,org.apache.commons.lang3.builder.CompareToBuilderTest,testMultiDoubleArray/0,false,784,3,3,0,3,7,4,21,0,5,0,4,0,0,2,0,0,6,0,30,11,9,2,0,0,0,15,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\CompareToBuilderTest.java,org.apache.commons.lang3.builder.CompareToBuilderTest,testFloatArrayHiddenByObject/0,false,531,3,3,0,3,5,4,22,0,6,0,4,0,0,0,0,0,0,0,25,14,0,0,0,0,0,18,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\CompareToBuilderTest.java,org.apache.commons.lang3.builder.CompareToBuilderTest,testIntArray/0,false,569,3,3,0,3,7,4,22,0,3,0,4,0,0,0,0,0,0,0,28,11,0,0,0,0,0,12,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\CompareToBuilderTest.java,org.apache.commons.lang3.builder.CompareToBuilderTest,testBoolean/0,false,218,2,3,0,3,3,4,8,0,2,0,4,0,0,0,0,0,0,0,4,2,0,0,0,0,0,12,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\CompareToBuilderTest.java,org.apache.commons.lang3.builder.CompareToBuilderTest,testMultiCharArray/0,false,760,3,3,0,3,7,4,21,0,5,0,4,0,0,2,0,0,9,0,30,11,9,2,0,0,0,15,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\CompareToBuilderTest.java,org.apache.commons.lang3.builder.CompareToBuilderTest,testObjectArray/0,false,919,3,4,0,4,7,4,22,0,3,0,4,0,0,0,0,0,0,0,28,11,0,0,0,0,0,13,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\CompareToBuilderTest.java,org.apache.commons.lang3.builder.CompareToBuilderTest,testDoubleArray/0,false,431,3,3,0,3,7,4,22,0,3,0,4,0,0,0,0,0,0,0,28,11,0,0,0,0,0,12,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\CompareToBuilderTest.java,org.apache.commons.lang3.builder.CompareToBuilderTest,testCharArrayHiddenByObject/0,false,385,3,3,0,3,5,4,22,0,6,0,4,0,0,0,0,0,0,0,25,14,0,0,0,0,0,18,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\CompareToBuilderTest.java,org.apache.commons.lang3.builder.CompareToBuilderTest,testMultiShortArray/0,false,880,3,3,0,3,7,4,21,0,5,0,4,0,0,2,0,0,9,0,30,11,9,2,0,0,0,15,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\CompareToBuilderTest.java,org.apache.commons.lang3.builder.CompareToBuilderTest,testInt/0,false,556,2,3,0,3,7,4,11,0,2,0,4,0,0,0,0,0,0,0,9,2,0,0,0,0,0,10,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\CompareToBuilderTest.java,org.apache.commons.lang3.builder.CompareToBuilderTest,testMultiBooleanArray/0,false,712,3,3,0,3,7,4,21,0,5,0,4,0,0,2,6,0,0,0,27,11,0,2,0,0,0,17,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\CompareToBuilderTest.java,org.apache.commons.lang3.builder.CompareToBuilderTest,testShort/0,false,1146,2,3,0,3,7,4,11,0,2,0,4,0,0,0,0,0,0,0,9,2,0,0,0,0,0,10,0,0,false
