file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\mutable\MutableByte.java,org.apache.commons.lang3.mutable.MutableByte,class,2,4,2,2,32,2,0,6,0,0.53225803,0.0,0.0,31,0,31,0,0,0,31,0,0,0,2,1,0,2,0,0,1,0,5,111,20,0,1,0,1,0,1,18,0,6,1,0,0,0,134,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\concurrent\BackgroundInitializerTest.java,org.apache.commons.lang3.concurrent.BackgroundInitializerTest$CloseableCounter,innerclass,1,1,0,1,4,1,0,4,2,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,0,0,2,0,0,0,17,3,0,0,0,0,0,0,2,0,2,0,0,0,0,24,12,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\function\BooleanConsumerTest.java,org.apache.commons.lang3.function.BooleanConsumerTest,class,6,7,1,6,3,2,0,9,3,0.0,0.0,0.0,3,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,35,1,0,0,0,0,1,0,8,0,9,1,0,0,3,40,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\concurrent\UncheckedTimeoutException.java,org.apache.commons.lang3.concurrent.UncheckedTimeoutException,class,1,4,3,1,1,5,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,34,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\AppendableJoiner.java,org.apache.commons.lang3.AppendableJoiner$Builder,innerclass,4,4,0,4,6,1,0,0,7,0.6666667,0.0,0.0,6,0,5,0,0,1,6,0,0,0,4,0,0,4,0,0,0,0,0,27,5,0,0,0,0,0,0,4,0,4,0,0,0,0,43,25,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\StringEscapeUtilsTest.java,org.apache.commons.lang3.StringEscapeUtilsTest,class,7,8,1,7,45,2,0,45,701,0.96052635,0.0,0.0,38,0,0,6,0,32,32,0,0,0,2,2,0,2,0,0,2,0,21,312,0,3,4,0,3,325,26,55,11,53,1,0,0,15,225,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\ValidateTest.java,org.apache.commons.lang3.ValidateTest$NotBlank$WithoutMessage,innerclass,3,3,0,3,8,1,0,7,28,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0,0,12,0,4,0,4,0,0,0,4,34,16,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\concurrent\CallableBackgroundInitializerTest.java,org.apache.commons.lang3.concurrent.CallableBackgroundInitializerTest,class,5,5,0,5,4,2,0,8,6,0.75,0.0,0.0,4,0,0,0,0,4,4,0,0,0,1,1,0,1,0,0,1,0,3,36,0,0,0,1,0,3,4,6,0,6,1,0,1,2,61,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\TypeUtilsTest.java,org.apache.commons.lang3.reflect.TypeUtilsTest$TestImpl,innerclass,2,2,0,2,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\ImmutableTimeZoneTest.java,org.apache.commons.lang3.time.ImmutableTimeZoneTest,class,4,4,0,4,18,2,0,32,0,0.19444445,0.0,0.0,18,0,0,0,0,18,18,0,0,0,4,2,0,4,0,0,2,0,3,77,0,0,0,0,0,3,25,6,0,6,0,0,0,3,69,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\time\DateUtils.java,org.apache.commons.lang3.time.DateUtils,class,7,8,1,7,154,1,0,63,2209,0.9800995,0.0,0.0,67,66,59,8,0,0,59,0,0,0,12,12,11,1,0,0,12,0,107,511,70,5,38,1,3,34,61,79,25,44,6,0,2,0,421,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\time\TimeZones.java,org.apache.commons.lang3.time.TimeZones,class,6,11,5,6,6,1,0,10,6,0.9375,0.0,0.0,4,3,2,2,0,0,2,0,0,0,4,4,2,1,0,1,4,0,8,17,3,0,0,0,0,2,0,4,0,4,0,0,0,1,87,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\Validate.java,org.apache.commons.lang3.Validate,class,5,24,19,5,115,1,0,40,1419,0.97599983,0.0,0.0,54,53,52,2,0,0,52,0,0,0,20,20,0,20,0,0,20,0,84,284,24,1,6,0,0,32,14,23,0,24,2,0,0,2,256,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\concurrent\EventCountCircuitBreaker.java,org.apache.commons.lang3.concurrent.EventCountCircuitBreaker$StateStrategyOpen,innerclass,3,3,0,3,4,2,0,4,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,21,26,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\event\EventListenerSupport.java,org.apache.commons.lang3.event.EventListenerSupport$ProxyInvocationHandler,innerclass,2,2,0,2,6,1,0,4,4,0.5,0.0,0.0,4,0,3,0,1,0,4,0,0,0,1,0,0,1,0,0,1,0,1,23,1,1,0,1,0,0,0,1,0,1,2,0,0,0,69,4,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\time\StopWatch.java,org.apache.commons.lang3.time.StopWatch$State,enum,0,0,0,0,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,4,0,0,38,2,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\NoFieldNamesToStringStyleTest.java,org.apache.commons.lang3.builder.NoFieldNamesToStringStyleTest,class,8,8,0,8,13,2,0,23,0,0.1923077,0.0,0.0,13,0,2,0,0,11,13,0,0,0,2,0,0,2,0,0,2,0,23,93,0,0,0,0,0,88,23,19,46,13,0,0,0,0,40,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\concurrent\LazyInitializerAnonClassTest.java,org.apache.commons.lang3.concurrent.LazyInitializerAnonClassTest,class,5,6,1,5,2,3,0,5,1,0.0,0.0,0.0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,1,0,1,0,1,0,0,28,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\function\IntToCharFunction.java,org.apache.commons.lang3.function.IntToCharFunction,interface,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\TypeUtilsTest.java,org.apache.commons.lang3.reflect.AClass$GClass,innerclass,2,2,0,2,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\ValidateTest.java,org.apache.commons.lang3.ValidateTest$IsInstanceOf$WithMessage,innerclass,4,4,0,4,2,1,0,4,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,5,0,1,0,1,0,0,0,1,18,16,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\ClassUtilsTest.java,org.apache.commons.lang3.ClassUtilsTest$8Named,innerclass,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\event\EventListenerSupportTest.java,org.apache.commons.lang3.event.EventListenerSupportTest,class,9,10,1,9,19,2,0,36,91,0.0,0.0,0.0,14,0,0,2,0,12,12,0,0,0,0,0,0,0,0,0,0,0,10,174,1,3,0,1,0,8,40,41,1,43,3,4,0,7,90,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\ClassUtilsTest.java,org.apache.commons.lang3.ClassUtilsTest$1Named,innerclass,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\ToStringBuilderTest.java,org.apache.commons.lang3.builder.ToStringBuilderTest$SelfInstanceTwoVarsReflectionTestFixture,innerclass,2,2,0,2,3,1,0,1,3,0.6666667,0.0,0.0,3,0,2,0,0,1,3,0,0,0,2,0,0,2,0,0,2,0,1,13,2,0,0,0,0,2,0,2,0,2,0,0,0,0,15,26,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\ObjectUtilsTest.java,org.apache.commons.lang3.ObjectUtilsTest,class,20,20,0,20,60,4,0,79,1555,0.9225182,0.0,0.0,59,0,1,0,0,58,60,0,0,0,7,7,0,7,0,0,7,0,103,565,2,0,0,0,0,170,98,89,9,89,1,0,4,49,166,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\ValidateTest.java,org.apache.commons.lang3.ValidateTest$ExclusiveBetween$WithComparable,innerclass,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0,46,0,0,0,0,0,2,0,2,0,2,0,0,2,0,13,16,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\RandomStringUtilsTest.java,org.apache.commons.lang3.RandomStringUtilsTest$Anonymous1,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,2,0,2,0,0,0,0,0,3,-1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\tuple\MutablePair.java,org.apache.commons.lang3.tuple.MutablePair,class,4,6,2,4,13,2,0,9,44,0.81250006,0.0,0.0,12,5,12,0,0,0,12,0,0,0,4,2,3,1,0,0,2,0,5,54,8,0,1,0,0,4,1,11,0,7,1,0,0,0,82,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\ReflectionDiffBuilderTest.java,org.apache.commons.lang3.builder.ReflectionDiffBuilderTest$TypeTestChildClass,innerclass,1,1,0,1,0,2,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,1,0,1,0,0,0,0,5,26,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\time\FastDateParser.java,org.apache.commons.lang3.time.FastDateParser$StrategyParser,innerclass,5,5,0,5,15,1,0,9,0,0.375,0.0,0.0,4,0,0,2,0,2,2,0,0,0,2,0,0,2,0,0,1,0,3,48,5,2,4,0,1,2,0,9,1,9,2,0,0,0,33,18,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\time\FastDatePrinter.java,org.apache.commons.lang3.time.FastDatePrinter$TwoDigitYearField,innerclass,3,3,0,3,4,1,0,3,6,1.0,0.0,0.0,4,0,3,0,0,1,4,0,0,0,1,1,0,0,0,1,1,0,1,14,1,0,0,0,0,0,3,1,2,1,0,0,0,0,34,26,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\ValidateTest.java,org.apache.commons.lang3.ValidateTest$NoNullElements$WithCollection,innerclass,1,1,0,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,16,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\HashCodeBuilderTest.java,org.apache.commons.lang3.builder.HashCodeBuilderTest$ReflectionTestCycleA,innerclass,2,2,0,2,2,1,0,2,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,13,8,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\HashCodeBuilderTest.java,org.apache.commons.lang3.builder.HashCodeBuilderTest$ReflectionTestCycleB,innerclass,2,2,0,2,2,1,0,2,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,13,8,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\time\FastDatePrinter.java,org.apache.commons.lang3.time.FastDatePrinter$TimeZoneNumberRule,innerclass,3,3,0,3,5,1,0,3,1,0.77777785,0.0,0.0,3,0,2,0,0,1,3,0,0,0,3,2,0,1,0,2,3,0,2,28,1,0,0,0,2,0,8,7,7,6,1,0,0,0,51,26,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\compare\ComparableUtilsTest.java,org.apache.commons.lang3.compare.ComparableUtilsTest$A_is_1$B_is_10,innerclass,4,4,0,4,9,1,0,13,0,0.0,0.0,0.0,9,0,0,0,0,9,9,0,0,0,1,0,0,0,0,1,0,0,9,75,0,0,0,0,0,0,0,1,0,1,0,0,3,0,26,16,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\exception\ExceptionUtilsTest.java,org.apache.commons.lang3.exception.ExceptionUtilsTest$ExceptionWithCause,innerclass,1,1,0,1,4,3,0,1,0,0.5,0.0,0.0,4,0,2,0,0,2,4,0,0,1,2,1,0,2,0,0,1,0,0,17,1,0,0,0,0,0,1,2,0,2,0,0,0,0,33,26,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\concurrent\UncheckedExecutionException.java,org.apache.commons.lang3.concurrent.UncheckedExecutionException,class,1,4,3,1,1,5,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,34,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\concurrent\FutureTasksTest.java,org.apache.commons.lang3.concurrent.FutureTasksTest,class,3,3,0,3,1,2,0,5,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,1,0,2,0,2,0,0,0,1,16,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\stream\IntStreamsTest.java,org.apache.commons.lang3.stream.IntStreamsTest,class,4,4,0,4,4,2,0,9,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,13,0,0,0,0,0,0,0,18,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\function\FailableDoubleSupplierTest.java,org.apache.commons.lang3.function.FailableDoubleSupplierTest,class,3,3,0,3,2,2,0,3,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,2,4,0,4,1,0,0,2,22,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\concurrent\ConstantInitializer.java,org.apache.commons.lang3.concurrent.ConstantInitializer,class,3,6,3,3,9,1,0,7,15,0.71428573,0.0,0.0,7,0,7,0,0,0,7,0,1,0,2,1,0,2,0,0,2,0,5,32,8,0,1,0,1,1,0,3,0,3,1,0,0,0,118,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\ValidateTest.java,org.apache.commons.lang3.ValidateTest$IsAssignable$WithoutMessage,innerclass,5,5,0,5,5,1,0,4,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0,0,4,0,4,0,4,0,0,0,4,26,16,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\function\FailableToLongBiFunctionTest.java,org.apache.commons.lang3.function.FailableToLongBiFunctionTest,class,3,3,0,3,4,2,0,6,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,7,2,4,1,8,1,0,0,3,32,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\function\FunctionsTest.java,org.apache.commons.lang3.function.FunctionsTest,class,2,2,0,2,5,2,0,10,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,21,0,1,0,7,0,0,0,12,23,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\TypeUtilsTest.java,org.apache.commons.lang3.reflect.TypeUtilsTest$MyComparator,interface,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\CharRange.java,org.apache.commons.lang3.CharRange$CharacterIterator,innerclass,2,2,0,2,14,1,0,2,0,0.4,0.0,0.0,5,0,3,2,0,0,3,0,0,0,3,0,0,3,0,0,1,0,1,63,2,0,5,0,4,0,7,13,5,4,3,0,0,0,39,26,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\ThreadUtils.java,org.apache.commons.lang3.ThreadUtils,class,7,11,4,7,40,1,0,51,300,1.0,0.0,0.0,25,24,22,3,0,0,22,0,0,0,1,1,1,0,0,0,1,0,52,161,23,3,8,1,0,9,5,12,6,12,1,0,5,3,165,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\text\translate\NumericEntityUnescaperTest.java,org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest,class,4,4,0,4,3,2,0,3,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,21,0,15,0,11,0,0,0,1,41,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\compare\ComparableUtils.java,org.apache.commons.lang3.compare.ComparableUtils$ComparableCheckBuilder,innerclass,2,2,0,2,20,1,0,7,15,0.4,0.0,0.0,10,0,7,3,0,0,7,0,0,0,1,0,0,1,0,0,1,0,0,33,9,0,6,0,0,0,5,1,0,1,0,0,0,0,46,9,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\function\FailableObjLongConsumer.java,org.apache.commons.lang3.function.FailableObjLongConsumer,interface,3,4,1,3,2,1,0,0,1,0.5,0.0,0.0,2,1,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,9,1,0,0,0,0,2,0,1,0,3,0,0,0,1,39,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\LocaleUtils.java,org.apache.commons.lang3.LocaleUtils$SyncAvoid,innerclass,1,1,0,1,1,1,0,6,0,NaN,NaN,NaN,0,0,0,0,0,0,1,0,0,0,2,2,0,2,0,0,2,0,6,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,25,26,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\ReflectionToStringBuilderSummaryNoForceTest.java,org.apache.commons.lang3.builder.ReflectionToStringBuilderSummaryNoForceTest,class,2,2,0,2,0,4,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\util\FluentBitSetTest.java,org.apache.commons.lang3.util.FluentBitSetTest,class,7,8,1,7,169,2,0,39,529,0.7282609,0.0,0.0,46,0,1,2,0,43,44,0,0,0,2,0,0,2,0,0,0,0,7,1286,2,93,15,13,0,439,950,215,93,147,2,0,0,8,133,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\StrBuilder.java,org.apache.commons.lang3.text.StrBuilder,class,14,34,20,14,380,4,0,99,5279,0.83774835,0.0,0.0,151,0,145,3,2,1,148,0,0,0,6,2,0,3,2,1,2,0,60,1321,203,28,70,0,5,20,191,187,110,110,4,0,3,2,540,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\concurrent\EventCountCircuitBreakerTest.java,org.apache.commons.lang3.concurrent.EventCountCircuitBreakerTest$ChangeListener,innerclass,0,0,0,0,3,1,0,9,0,0.16666667,0.0,0.0,3,0,2,0,0,1,3,0,0,0,2,0,0,2,0,0,2,0,0,19,0,0,0,0,0,4,0,4,0,4,0,0,0,0,51,26,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\function\FailableIntFunction.java,org.apache.commons.lang3.function.FailableIntFunction,interface,3,6,3,3,2,1,0,0,1,0.5,0.0,0.0,2,1,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,7,1,0,0,0,0,2,0,1,0,2,0,0,0,1,35,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\concurrent\AtomicInitializerSupplierTest.java,org.apache.commons.lang3.concurrent.AtomicInitializerSupplierTest,class,8,8,0,8,2,4,0,6,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\time\FastDatePrinter.java,org.apache.commons.lang3.time.FastDatePrinter$Iso8601_Rule,innerclass,3,3,0,3,11,1,0,4,0,0.5625,0.0,0.0,4,1,2,0,0,2,4,0,0,0,4,3,0,1,0,3,4,0,2,48,6,0,2,0,2,2,16,8,7,7,1,0,0,0,70,26,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\RandomUtilsTest.java,org.apache.commons.lang3.RandomUtilsTest,class,7,7,0,7,110,2,0,22,1758,0.93333334,0.0,0.0,60,1,0,0,0,60,60,0,0,0,1,1,0,1,0,0,1,0,19,241,1,2,0,0,2,29,131,37,4,37,1,0,0,18,91,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\text\StrLookupTest.java,org.apache.commons.lang3.text.StrLookupTest,class,3,3,0,3,6,2,0,14,15,0.0,0.0,0.0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,8,57,0,0,0,2,0,23,1,11,2,11,1,0,0,0,51,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\time\FastDatePrinterTimeZonesTest.java,org.apache.commons.lang3.time.FastDatePrinterTimeZonesTest,class,3,3,0,3,2,2,0,9,1,0.5,0.0,0.0,2,1,1,0,0,1,2,0,0,0,1,1,0,1,0,0,1,0,2,14,1,0,0,0,0,2,0,5,0,5,0,0,0,0,30,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\builder\ToStringStyle.java,org.apache.commons.lang3.builder.ToStringStyle,class,19,50,31,19,205,8,18,107,6206,0.9810804,0.0,0.0,113,4,23,0,87,3,113,0,0,0,29,9,7,22,0,0,9,0,28,956,26,12,22,1,3,14,22,64,2,45,3,0,7,0,337,1025,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\time\FastDateParser.java,org.apache.commons.lang3.time.FastDateParser$CopyQuotedStrategy,innerclass,2,2,0,2,7,2,0,5,0,0.25,0.0,0.0,4,0,1,0,0,3,4,0,0,0,1,0,0,1,0,0,1,0,0,27,5,1,2,0,0,2,1,3,3,3,2,0,0,0,46,26,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,class,27,68,41,27,1096,1,0,300,70068,0.98711354,0.0,0.0,388,387,376,9,0,3,379,0,0,0,26,26,26,0,0,0,25,0,721,3218,546,134,296,2,2,50,473,605,205,385,3,0,1,16,634,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\time\FastDatePrinter.java,org.apache.commons.lang3.time.FastDatePrinter$StringLiteral,innerclass,1,1,0,1,3,1,0,2,0,0.0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,0,12,1,0,0,0,0,0,0,1,0,1,0,0,0,0,26,26,0
