file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,key,GodClass,TooManyFields,TooManyMethods,CyclomaticComplexity,CouplingBetweenObjects,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,project,ExcessiveParameterList
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\time\FastDatePrinter.java,org.apache.commons.lang3.time.FastDatePrinter$TwentyFourHourField,innerclass,2,2,0,2,5,1,0,4,0,0.0,0.0,0.0,4,0,3,0,0,1,4,0,0,0,1,0,0,1,0,0,1,0,0,19,1,0,1,0,0,0,2,3,1,2,1,0,0,0,31,26,0,org/apache/commons/lang3/time/fastdateprinter,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\Range.java,org.apache.commons.lang3.Range,class,2,9,7,2,63,1,0,15,44,0.72413784,0.0,0.0,29,7,26,2,0,1,27,0,0,0,6,1,0,6,0,0,5,0,14,187,43,0,21,0,0,14,13,12,1,9,1,0,1,0,247,1,0,org/apache/commons/lang3/range,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\time\Instants.java,org.apache.commons.lang3.time.Instants,class,0,0,0,0,4,1,0,2,1,0.0,,,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,1,0,0,1,0,0,0,1,0,0,0,32,1,0,org/apache/commons/lang3/time/instants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\ThreadUtils.java,org.apache.commons.lang3.ThreadUtils$AlwaysTruePredicate,innerclass,2,2,0,2,3,1,0,0,3,0.0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,0,org/apache/commons/lang3/threadutils,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\time\FastDatePrinter.java,org.apache.commons.lang3.time.FastDatePrinter$TimeZoneDisplayKey,innerclass,2,2,0,2,6,1,0,5,0,0.0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,3,0,0,3,0,0,3,0,1,28,4,0,2,0,1,0,3,5,4,4,1,0,0,0,35,26,0,org/apache/commons/lang3/time/fastdateprinter,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\concurrent\BackgroundInitializer.java,org.apache.commons.lang3.concurrent.BackgroundInitializer,class,9,22,13,9,26,4,0,14,90,0.7708333,0.0,0.0,16,1,8,3,5,0,13,0,3,7,3,0,0,3,0,0,0,0,3,119,16,0,4,2,0,2,1,6,0,4,2,0,2,0,279,1,0,org/apache/commons/lang3/concurrent/backgroundinitializer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\Streams.java,org.apache.commons.lang3.Streams$ArrayCollector,innerclass,2,2,0,2,6,1,0,5,13,0.75,0.0,0.0,6,0,6,0,0,0,6,0,0,0,2,1,0,2,0,0,2,0,2,26,6,0,0,0,0,0,0,2,0,5,1,0,0,2,23,9,0,org/apache/commons/lang3/streams,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\time\FastDateParser.java,org.apache.commons.lang3.time.FastDateParser$TimeZoneStrategy$TzInfo,innerclass,0,0,0,0,3,1,0,1,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,2,0,0,0,0,2,2,0,0,11,1,0,0,0,0,3,1,2,1,2,0,0,0,0,12,26,0,org/apache/commons/lang3/time/fastdateparser,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\concurrent\locks\LockingVisitors.java,org.apache.commons.lang3.concurrent.locks.LockingVisitors$ReentrantLockVisitor$Builder,innerclass,4,4,0,4,3,3,0,3,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,2,17,9,0,org/apache/commons/lang3/concurrent/locks/lockingvisitors,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\mutable\MutableLong.java,org.apache.commons.lang3.mutable.MutableLong,class,2,4,2,2,31,2,0,6,0,0.53333336,0.0,0.0,30,0,30,0,0,0,30,0,0,0,2,1,0,2,0,0,1,0,5,108,19,0,1,0,2,0,2,18,1,6,1,0,0,0,129,1,0,org/apache/commons/lang3/mutable/mutablelong,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\stream\Streams.java,org.apache.commons.lang3.stream.Streams,class,6,17,11,6,27,2,0,22,210,0.0,0.0,0.0,21,20,18,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,29,161,20,0,6,0,0,1,0,0,0,0,0,0,3,0,160,1,0,org/apache/commons/lang3/stream/streams,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\builder\DiffBuilder.java,org.apache.commons.lang3.builder.DiffBuilder$SDiff,innerclass,3,3,0,3,3,3,0,2,0,0.5555556,0.0,0.0,3,0,2,1,0,0,2,0,0,0,3,1,0,3,0,0,3,0,2,16,2,0,0,0,0,0,1,3,0,3,0,0,0,0,17,26,0,org/apache/commons/lang3/builder/diffbuilder,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\function\FailableDoubleBinaryOperator.java,org.apache.commons.lang3.function.FailableDoubleBinaryOperator,interface,0,1,1,0,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,org/apache/commons/lang3/function/failabledoublebinaryoperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\function\FailableLongConsumer.java,org.apache.commons.lang3.function.FailableLongConsumer,interface,2,4,2,2,3,1,0,2,3,0.6666667,0.0,0.0,3,1,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,1,17,2,0,0,0,0,2,0,1,0,2,1,0,0,2,47,1,0,org/apache/commons/lang3/function/failablelongconsumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\concurrent\UncheckedFuture.java,org.apache.commons.lang3.concurrent.UncheckedFuture,interface,4,9,5,4,5,1,0,5,10,0.0,0.0,0.0,5,3,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,2,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0,org/apache/commons/lang3/concurrent/uncheckedfuture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\function\FailableIntUnaryOperator.java,org.apache.commons.lang3.function.FailableIntUnaryOperator,interface,2,3,1,2,5,1,0,2,10,0.8,0.0,0.0,5,2,0,0,0,5,5,0,0,0,1,0,0,0,0,1,0,0,2,18,4,0,0,0,0,2,1,1,0,3,0,0,0,4,57,1,0,org/apache/commons/lang3/function/failableintunaryoperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\concurrent\Computable.java,org.apache.commons.lang3.concurrent.Computable,interface,2,4,2,2,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0,org/apache/commons/lang3/concurrent/computable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\time\CalendarUtils.java,org.apache.commons.lang3.time.CalendarUtils,class,1,3,2,1,20,1,0,23,61,0.75438595,0.0,0.0,19,6,13,1,0,5,18,0,0,0,3,1,1,2,0,0,3,0,15,69,18,0,1,0,0,2,0,6,0,7,1,0,0,1,80,1,0,org/apache/commons/lang3/time/calendarutils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\AnnotationUtils.java,org.apache.commons.lang3.AnnotationUtils,class,14,17,3,14,54,1,0,46,45,0.9,0.0,0.0,10,9,5,5,0,0,5,0,0,0,1,1,0,1,0,0,1,0,31,193,40,4,10,3,0,3,5,13,1,11,4,1,0,0,189,1,0,org/apache/commons/lang3/annotationutils,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\mutable\Mutable.java,org.apache.commons.lang3.mutable.Mutable,interface,2,11,9,2,3,1,0,1,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,0,org/apache/commons/lang3/mutable/mutable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\math\Fraction.java,org.apache.commons.lang3.math.Fraction,class,1,3,2,1,132,2,0,42,242,0.92438275,0.0,0.0,36,11,27,9,0,0,27,0,0,0,18,13,12,6,0,0,16,0,52,415,57,4,52,0,13,34,116,103,56,67,3,0,0,0,352,17,0,org/apache/commons/lang3/math/fraction,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\function\Functions.java,org.apache.commons.lang3.function.Functions,class,4,5,1,4,8,1,0,5,15,0.0,0.0,0.0,6,5,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,19,5,0,2,0,0,1,0,0,0,0,0,0,0,0,97,17,0,org/apache/commons/lang3/function/functions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\time\DurationUtils.java,org.apache.commons.lang3.time.DurationUtils,class,10,14,4,10,30,1,0,30,153,0.9444444,0.0,0.0,18,17,15,2,0,1,16,0,0,0,1,1,0,0,0,1,1,0,26,84,23,0,2,1,0,3,1,2,1,3,1,0,0,1,153,1,0,org/apache/commons/lang3/time/durationutils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\builder\Diffable.java,org.apache.commons.lang3.builder.Diffable,interface,2,9,7,2,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1,0,org/apache/commons/lang3/builder/diffable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\builder\DiffBuilder.java,org.apache.commons.lang3.builder.DiffBuilder$SerializableSupplier,interface,1,1,0,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,org/apache/commons/lang3/builder/diffbuilder,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\ClassUtils.java,org.apache.commons.lang3.ClassUtils$Anonymous1,anonymous,0,0,0,0,4,1,0,2,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,8,-1,0,org/apache/commons/lang3/classutils,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\ClassUtils.java,org.apache.commons.lang3.ClassUtils$Anonymous2,anonymous,1,1,0,1,7,1,0,8,4,0.5,0.0,0.0,4,0,3,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,1,29,3,1,0,0,0,0,0,5,0,4,2,0,0,0,15,-1,0,org/apache/commons/lang3/classutils,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\event\EventUtils.java,org.apache.commons.lang3.event.EventUtils$EventBindingInvocationHandler,innerclass,2,2,0,2,7,1,0,10,0,0.11111111,0.0,0.0,3,0,1,1,0,1,2,0,0,0,3,0,0,3,0,0,3,0,4,22,4,0,1,0,0,0,0,3,0,3,2,0,0,0,50,26,0,org/apache/commons/lang3/event/eventutils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\StrBuilder.java,org.apache.commons.lang3.text.StrBuilder$StrBuilderReader,innerclass,3,3,0,3,21,2,0,6,6,0.5555556,0.0,0.0,9,0,8,0,0,1,9,0,0,0,2,0,0,2,0,0,0,0,2,53,9,0,1,0,0,0,9,6,7,2,1,0,0,0,36,16,0,org/apache/commons/lang3/text/strbuilder,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\reflect\TypeUtils.java,org.apache.commons.lang3.reflect.TypeUtils,class,14,21,7,14,271,1,0,143,1703,0.9788135,0.0,0.0,59,58,27,32,0,0,27,0,4,0,4,4,1,3,0,0,4,0,182,919,152,32,49,0,23,40,34,119,11,105,4,0,4,5,403,1,0,org/apache/commons/lang3/reflect/typeutils,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\StrBuilder.java,org.apache.commons.lang3.text.StrBuilder$StrBuilderWriter,innerclass,2,2,0,2,8,2,0,5,28,0.0,0.0,0.0,8,0,7,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0,org/apache/commons/lang3/text/strbuilder,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\time\FastDateParser.java,org.apache.commons.lang3.time.FastDateParser$TimeZoneStrategy,innerclass,8,8,0,8,17,3,0,24,0,0.5,0.0,0.0,4,1,1,0,0,3,4,0,0,0,5,3,0,5,0,0,5,0,10,87,2,3,4,0,0,10,4,22,4,20,3,0,1,1,115,8,0,org/apache/commons/lang3/time/fastdateparser,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\Strings.java,org.apache.commons.lang3.Strings$CsStrings,innerclass,2,2,0,2,21,2,0,8,21,0.0,0.0,0.0,7,0,6,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,50,14,1,8,0,0,0,8,2,0,2,2,0,0,0,31,26,0,org/apache/commons/lang3/strings,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\function\FailableBooleanSupplier.java,org.apache.commons.lang3.function.FailableBooleanSupplier,interface,0,2,2,0,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,org/apache/commons/lang3/function/failablebooleansupplier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\exception\ContextedRuntimeException.java,org.apache.commons.lang3.exception.ContextedRuntimeException,class,4,6,2,4,15,4,0,9,0,0.5714286,0.0,0.0,14,0,14,0,0,0,14,0,0,0,2,1,0,2,0,0,2,0,0,55,9,0,1,0,0,0,1,7,0,2,1,0,0,0,180,1,0,org/apache/commons/lang3/exception/contextedruntimeexception,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\exception\UncheckedIllegalAccessException.java,org.apache.commons.lang3.exception.UncheckedIllegalAccessException,class,1,2,1,1,1,6,0,0,0,1.0,,,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,37,1,0,org/apache/commons/lang3/exception/uncheckedillegalaccessexception,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\Strings.java,org.apache.commons.lang3.Strings,class,9,22,13,9,77,4,4,24,344,0.9196428,0.0,0.0,28,3,24,3,0,1,25,6,1,0,4,2,2,2,0,0,4,0,21,335,42,7,17,0,0,0,15,15,7,11,3,0,3,0,237,1025,0,org/apache/commons/lang3/strings,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\math\IEEE754rUtils.java,org.apache.commons.lang3.math.IEEE754rUtils,class,4,5,1,4,29,1,0,13,78,0.0,0.0,0.0,13,12,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,32,88,20,4,4,0,0,8,12,12,0,8,1,0,0,0,62,1,0,org/apache/commons/lang3/math/ieee754rutils,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\ClassLoaderUtils.java,org.apache.commons.lang3.ClassLoaderUtils,class,1,3,2,1,9,1,0,8,15,0.8333333,0.0,0.0,6,5,5,1,0,0,5,0,0,0,1,1,0,1,0,0,1,0,7,23,6,0,1,0,1,1,0,1,1,1,1,0,0,0,41,1,0,org/apache/commons/lang3/classloaderutils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\LongRange.java,org.apache.commons.lang3.LongRange,class,3,6,3,3,5,3,0,7,10,1.0,0.0,0.0,5,2,4,1,0,0,4,0,0,0,1,1,0,1,0,0,1,0,4,18,4,0,0,0,0,0,1,1,0,1,0,0,0,0,93,17,0,org/apache/commons/lang3/longrange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\builder\HashCodeBuilder.java,org.apache.commons.lang3.builder.HashCodeBuilder$Builder,innerclass,3,3,0,3,4,2,0,1,6,0.75,0.0,0.0,4,0,3,1,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,17,3,0,0,0,0,0,0,2,0,2,0,0,0,0,24,9,0,org/apache/commons/lang3/builder/hashcodebuilder,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\concurrent\BasicThreadFactory.java,org.apache.commons.lang3.concurrent.BasicThreadFactory,class,3,6,3,3,15,1,0,18,13,0.68333334,0.0,0.0,10,1,8,2,0,0,8,0,5,0,6,0,0,6,0,0,6,0,3,101,8,0,5,0,0,0,0,8,0,8,1,0,1,0,236,1,0,org/apache/commons/lang3/concurrent/basicthreadfactory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\function\FailableIntSupplier.java,org.apache.commons.lang3.function.FailableIntSupplier,interface,0,1,1,0,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,org/apache/commons/lang3/function/failableintsupplier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\RandomStringUtils.java,org.apache.commons.lang3.RandomStringUtils,class,4,6,2,4,120,1,0,40,918,0.9641025,0.0,0.0,45,22,42,3,0,0,42,0,0,0,13,12,0,13,0,0,13,0,51,307,47,4,16,0,1,22,39,47,16,31,4,0,0,0,301,1,0,org/apache/commons/lang3/randomstringutils,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\function\FailableCallable.java,org.apache.commons.lang3.function.FailableCallable,interface,1,2,1,1,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,org/apache/commons/lang3/function/failablecallable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\function\ByteSupplier.java,org.apache.commons.lang3.function.ByteSupplier,interface,0,0,0,0,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,org/apache/commons/lang3/function/bytesupplier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\LocaleUtils.java,org.apache.commons.lang3.LocaleUtils,class,3,14,11,3,57,1,0,42,208,0.9333333,0.0,0.0,21,20,11,9,0,1,12,0,0,0,5,5,0,5,0,0,5,0,37,156,31,0,15,0,3,11,24,17,6,21,2,0,1,4,230,1,0,org/apache/commons/lang3/localeutils,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\builder\ToStringBuilder.java,org.apache.commons.lang3.builder.ToStringBuilder$Builder,innerclass,4,4,0,4,5,2,0,1,10,0.8,0.0,0.0,5,0,4,1,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,22,4,0,0,0,0,0,0,3,0,3,0,0,0,0,29,9,0,org/apache/commons/lang3/builder/tostringbuilder,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\ObjectUtils.java,org.apache.commons.lang3.ObjectUtils,class,11,32,21,11,96,1,0,79,1306,0.9519231,0.0,0.0,52,51,52,0,0,0,52,0,0,0,2,2,1,1,0,0,2,0,56,302,58,6,20,1,7,15,21,34,13,26,4,0,1,0,377,1,0,org/apache/commons/lang3/objectutils,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,commons-lang,
